obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,35368711000001104,917411000001101,0501050B0BBABAB,Klaricid Paediatric 125mg/5ml oral suspension (Mylan),Klaricid Paediatric 125mg/5ml oral suspension,suspension.oral
amp,37083211000001101,211000001101,0501050B0BBAHAH,Klaricid Paediatric 250mg/5ml oral suspension (Mylan),Klaricid Paediatric 250mg/5ml oral suspension,suspension.oral
amp,36142611000001107,40811000001101,0501050B0BBAEAE,Klaricid XL 500mg tablets (Mylan),Klaricid XL 500mg tablets,tabletmodified-release.oral
amp,324049005,3722011000001101,0501030F0BBAAAA,Ledermycin 150mg capsules (Mercury Pharma Group Ltd),Ledermycin 150mg capsules,capsule.oral
amp,324633007,19178611000001101,0501120X0AAABAB,Levofloxacin 250mg tablets (Teva UK Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,19296611000001109,0501120X0AAABAB,Levofloxacin 250mg tablets (Actavis UK Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,19358511000001107,0501120X0AAABAB,Levofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,19359511000001101,0501120X0AAABAB,Levofloxacin 250mg tablets (A A H Pharmaceuticals Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,19511711000001100,0501120X0AAABAB,Levofloxacin 250mg tablets (Dr Reddy's Laboratories (UK) Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,19837211000001109,0501120X0AAABAB,Levofloxacin 250mg tablets (Mylan),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,21285711000001101,0501120X0AAABAB,Levofloxacin 250mg tablets (Accord Healthcare Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,22070311000001106,0501120X0AAABAB,Levofloxacin 250mg tablets (Waymade Healthcare Plc),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,24366211000001103,0501120X0AAABAB,Levofloxacin 250mg tablets (DE Pharmaceuticals),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,29673211000001106,0501120X0AAABAB,Levofloxacin 250mg tablets (Macleods Pharma UK Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,29889711000001104,0501120X0AAABAB,Levofloxacin 250mg tablets (Sigma Pharmaceuticals Plc),Levofloxacin 250mg tablets,tablet.oral
amp,324633007,37098711000001101,0501120X0AAABAB,Levofloxacin 250mg tablets (Mawdsley-Brooks & Company Ltd),Levofloxacin 250mg tablets,tablet.oral
amp,324634001,19178911000001107,0501120X0AAAAAA,Levofloxacin 500mg tablets (Teva UK Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,19298011000001103,0501120X0AAAAAA,Levofloxacin 500mg tablets (Actavis UK Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,19359211000001104,0501120X0AAAAAA,Levofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,19359911000001108,0501120X0AAAAAA,Levofloxacin 500mg tablets (A A H Pharmaceuticals Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,19512011000001105,0501120X0AAAAAA,Levofloxacin 500mg tablets (Dr Reddy's Laboratories (UK) Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,19837511000001107,0501120X0AAAAAA,Levofloxacin 500mg tablets (Mylan),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,21286011000001107,0501120X0AAAAAA,Levofloxacin 500mg tablets (Accord Healthcare Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,22070611000001101,0501120X0AAAAAA,Levofloxacin 500mg tablets (Waymade Healthcare Plc),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,24366511000001100,0501120X0AAAAAA,Levofloxacin 500mg tablets (DE Pharmaceuticals),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,29673511000001109,0501120X0AAAAAA,Levofloxacin 500mg tablets (Macleods Pharma UK Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,29890211000001100,0501120X0AAAAAA,Levofloxacin 500mg tablets (Sigma Pharmaceuticals Plc),Levofloxacin 500mg tablets,tablet.oral
amp,324634001,30220211000001100,0501120X0AAAAAA,Levofloxacin 500mg tablets (Mawdsley-Brooks & Company Ltd),Levofloxacin 500mg tablets,tablet.oral
amp,324076005,21219611000001105,0501030L0AAABAB,Lymecycline 408mg capsules (Teva UK Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,21232111000001104,0501030L0AAABAB,Lymecycline 408mg capsules (A A H Pharmaceuticals Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,21790011000001101,0501030L0AAABAB,Lymecycline 408mg capsules (Waymade Healthcare Plc),Lymecycline 408mg capsules,capsule.oral
amp,324076005,23643111000001104,0501030L0AAABAB,Lymecycline 408mg capsules (Alliance Healthcare (Distribution) Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,24372611000001107,0501030L0AAABAB,Lymecycline 408mg capsules (DE Pharmaceuticals),Lymecycline 408mg capsules,capsule.oral
amp,324076005,29899911000001103,0501030L0AAABAB,Lymecycline 408mg capsules (Sigma Pharmaceuticals Plc),Lymecycline 408mg capsules,capsule.oral
amp,324076005,30763011000001103,0501030L0AAABAB,Lymecycline 408mg capsules (Almus Pharmaceuticals Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,32417211000001101,0501030L0AAABAB,Lymecycline 408mg capsules (Kent Pharmaceuticals Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,34187111000001100,0501030L0AAABAB,Lymecycline 408mg capsules (Morningside Healthcare Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,37119611000001105,0501030L0AAABAB,Lymecycline 408mg capsules (Mawdsley-Brooks & Company Ltd),Lymecycline 408mg capsules,capsule.oral
amp,324076005,37860011000001104,0501030L0AAABAB,Lymecycline 408mg capsules (Somex Pharma),Lymecycline 408mg capsules,capsule.oral
amp,324093005,621011000001105,0501030P0BBABAB,Minocin 100mg tablets (Wyeth Pharmaceuticals),Minocin 100mg tablets,tablet.oral
amp,324092000,123211000001102,0501030P0BBAAAA,Minocin 50mg tablets (Wyeth Pharmaceuticals),Minocin 50mg tablets,tablet.oral
amp,36565111000001106,820411000001100,0501030P0BBACAC,Minocin MR 100mg capsules (Mylan),Minocin MR 100mg capsules,capsulemodified-release.oral
amp,36565111000001106,7975911000001107,0501030P0AAACAC,Minocycline 100mg modified-release capsules (A A H Pharmaceuticals Ltd),Minocycline 100mg modified-release capsules,capsulemodified-release.oral
amp,36565111000001106,9330111000001102,0501030P0AAACAC,Minocycline 100mg modified-release capsules (Kent Pharmaceuticals Ltd),Minocycline 100mg modified-release capsules,capsulemodified-release.oral
amp,36565111000001106,14781411000001109,0501030P0AAACAC,Minocycline 100mg modified-release capsules (Sandoz Ltd),Minocycline 100mg modified-release capsules,capsulemodified-release.oral
amp,324093005,7611000001109,0501030P0AAABAB,Minocycline 100mg tablets (Mylan),Minocycline 100mg tablets,tablet.oral
amp,324093005,64211000001102,0501030P0AAABAB,Minocycline 100mg tablets (Kent Pharmaceuticals Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,165311000001103,0501030P0AAABAB,Minocycline 100mg tablets (Alliance Healthcare (Distribution) Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,254511000001104,0501030P0AAABAB,Minocycline 100mg tablets (A A H Pharmaceuticals Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,754011000001103,0501030P0AAABAB,Minocycline 100mg tablets (Actavis UK Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,936711000001102,0501030P0AAABAB,Minocycline 100mg tablets (The Boots Company Plc),Minocycline 100mg tablets,tablet.oral
amp,324093005,8819511000001105,0501030P0AAABAB,Minocycline 100mg tablets (Teva UK Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,11408011000001105,0501030P0AAABAB,Minocycline 100mg tablets (PLIVA Pharma Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,13758311000001100,0501030P0AAABAB,Minocycline 100mg tablets (Tillomed Laboratories Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,17942311000001103,0501030P0AAABAB,Minocycline 100mg tablets (Phoenix Healthcare Distribution Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,21801211000001100,0501030P0AAABAB,Minocycline 100mg tablets (Waymade Healthcare Plc),Minocycline 100mg tablets,tablet.oral
amp,324093005,24385811000001107,0501030P0AAABAB,Minocycline 100mg tablets (DE Pharmaceuticals),Minocycline 100mg tablets,tablet.oral
amp,324093005,29923011000001101,0501030P0AAABAB,Minocycline 100mg tablets (Sigma Pharmaceuticals Plc),Minocycline 100mg tablets,tablet.oral
amp,324093005,30831011000001106,0501030P0AAABAB,Minocycline 100mg tablets (Mawdsley-Brooks & Company Ltd),Minocycline 100mg tablets,tablet.oral
amp,324093005,34019411000001108,0501030P0AAABAB,Minocycline 100mg tablets (Crescent Pharma Ltd),Minocycline 100mg tablets,tablet.oral
amp,324092000,238111000001103,0501030P0AAAAAA,Minocycline 50mg tablets (Mylan),Minocycline 50mg tablets,tablet.oral
amp,324092000,514011000001108,0501030P0AAAAAA,Minocycline 50mg tablets (Alliance Healthcare (Distribution) Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,666311000001107,0501030P0AAAAAA,Minocycline 50mg tablets (A A H Pharmaceuticals Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,679811000001102,0501030P0AAAAAA,Minocycline 50mg tablets (Actavis UK Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,891511000001102,0501030P0AAAAAA,Minocycline 50mg tablets (The Boots Company Plc),Minocycline 50mg tablets,tablet.oral
amp,324092000,939411000001101,0501030P0AAAAAA,Minocycline 50mg tablets (Kent Pharmaceuticals Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,8819311000001104,0501030P0AAAAAA,Minocycline 50mg tablets (Teva UK Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,11408511000001102,0501030P0AAAAAA,Minocycline 50mg tablets (PLIVA Pharma Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,13758111000001102,0501030P0AAAAAA,Minocycline 50mg tablets (Tillomed Laboratories Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,17942111000001100,0501030P0AAAAAA,Minocycline 50mg tablets (Phoenix Healthcare Distribution Ltd),Minocycline 50mg tablets,tablet.oral
amp,324092000,21801011000001105,0501030P0AAAAAA,Minocycline 50mg tablets (Waymade Healthcare Plc),Minocycline 50mg tablets,tablet.oral
amp,324092000,24386011000001105,0501030P0AAAAAA,Minocycline 50mg tablets (DE Pharmaceuticals),Minocycline 50mg tablets,tablet.oral
amp,324092000,29923611000001108,0501030P0AAAAAA,Minocycline 50mg tablets (Sigma Pharmaceuticals Plc),Minocycline 50mg tablets,tablet.oral
amp,324092000,30831211000001101,0501030P0AAAAAA,Minocycline 50mg tablets (Mawdsley-Brooks & Company Ltd),Minocycline 50mg tablets,tablet.oral
amp,36142611000001107,21667211000001100,0501050B0BFAAAE,Mycifor XL 500mg tablets (Forum Products Ltd),Mycifor XL 500mg tablets,tabletmodified-release.oral
amp,323982001,3929911000001104,0501021F0BBAAAA,Orelox 100mg tablets (Sanofi),Orelox 100mg tablets,tablet.oral
amp,13003811000001109,12989611000001106,0501030T0AAAPAP,Oxytetracycline 125mg/5ml oral suspension (Special Order),Oxytetracycline 125mg/5ml oral suspension,suspension.oral
amp,324095003,3345011000001108,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (A A H Pharmaceuticals Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3345611000001101,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Actavis UK Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3346311000001101,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Teva UK Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3347511000001109,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (IVAX Pharmaceuticals UK Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3347811000001107,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Kent Pharmaceuticals Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3349611000001103,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Sussex Pharmaceutical Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,3350311000001102,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Alliance Healthcare (Distribution) Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,4331711000001105,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Sandoz Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,9802411000001100,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Almus Pharmaceuticals Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,10436911000001108,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Arrow Generics Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,11013711000001105,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Dr Reddy's Laboratories (UK) Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,15114911000001103,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Sigma Pharmaceuticals Plc),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,16062611000001107,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Bristol Laboratories Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,17951211000001102,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Phoenix Healthcare Distribution Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,20326411000001109,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Genesis Pharmaceuticals Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,21829411000001108,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Waymade Healthcare Plc),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,22473711000001108,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Intrapharm Laboratories Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,28918511000001105,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Crescent Pharma Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,29006911000001106,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (Dalkeith Laboratories Ltd),Oxytetracycline 250mg tablets,tablet.oral
amp,324095003,30071211000001104,0501030T0AAAJAJ,Oxytetracycline 250mg tablets (DE Pharmaceuticals),Oxytetracycline 250mg tablets,tablet.oral
amp,13003911000001104,12990511000001100,0501030T0AAAQAQ,Oxytetracycline 250mg/5ml oral suspension (Special Order),Oxytetracycline 250mg/5ml oral suspension,suspension.oral
amp,13004011000001101,12991011000001104,0501030T0AAARAR,Oxytetracycline 500mg/5ml oral suspension (Special Order),Oxytetracycline 500mg/5ml oral suspension,suspension.oral
amp,324095003,3347011000001101,0501030T0BIAAAJ,Oxytetramix 250 tablets (Ashbourne Pharmaceuticals Ltd),Oxytetramix 250 tablets,tablet.oral
amp,36565111000001106,7393411000001103,0501030P0BGAAAC,Sebomin MR 100mg capsules (Actavis UK Ltd),Sebomin MR 100mg capsules,capsulemodified-release.oral
amp,324633007,3077511000001109,0501120X0BBABAB,Tavanic 250mg tablets (Sanofi),Tavanic 250mg tablets,tablet.oral
amp,324634001,3078311000001102,0501120X0BBAAAA,Tavanic 500mg tablets (Sanofi),Tavanic 500mg tablets,tablet.oral
amp,21407411000001104,21406411000001101,0501030V0AAARAR,Tetracycline 125mg/5ml oral solution (Special Order),Tetracycline 125mg/5ml oral solution,solution.oral
amp,324011006,20291511000001104,0501030V0AAAAAA,Tetracycline 250mg capsules (Special Order),Tetracycline 250mg capsules,capsule.oral
amp,324012004,47611000001101,0501030V0AAAFAF,Tetracycline 250mg tablets (A A H Pharmaceuticals Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,205211000001109,0501030V0AAAFAF,Tetracycline 250mg tablets (Actavis UK Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,357111000001108,0501030V0AAAFAF,Tetracycline 250mg tablets (Kent Pharmaceuticals Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,625311000001105,0501030V0AAAFAF,Tetracycline 250mg tablets (Alliance Healthcare (Distribution) Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,17875711000001104,0501030V0AAAFAF,Tetracycline 250mg tablets (Teva UK Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,17962811000001100,0501030V0AAAFAF,Tetracycline 250mg tablets (Almus Pharmaceuticals Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,21787511000001109,0501030V0AAAFAF,Tetracycline 250mg tablets (Waymade Healthcare Plc),Tetracycline 250mg tablets,tablet.oral
amp,324012004,22473211000001101,0501030V0AAAFAF,Tetracycline 250mg tablets (Intrapharm Laboratories Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,35593811000001102,0501030V0AAAFAF,Tetracycline 250mg tablets (RX Farma),Tetracycline 250mg tablets,tablet.oral
amp,324012004,36074811000001107,0501030V0AAAFAF,Tetracycline 250mg tablets (Genesis Pharmaceuticals Ltd),Tetracycline 250mg tablets,tablet.oral
amp,324012004,37824111000001101,0501030V0AAAFAF,Tetracycline 250mg tablets (DE Pharmaceuticals),Tetracycline 250mg tablets,tablet.oral
amp,324076005,396211000001106,0501030L0BBABAB,Tetralysal 300 capsules (Galderma (UK) Ltd),Tetralysal 300 capsules,capsule.oral
amp,36064711000001106,165611000001108,0501050C0BKAAAK,Tiloryth 250mg gastro-resistant capsules (Tillomed Laboratories Ltd),Tiloryth 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,324059006,2854011000001102,0501030I0BEABAB,Vibramycin 100mg capsules (Pfizer Ltd),Vibramycin 100mg capsules,capsule.oral
amp,324070004,2849511000001107,0501030I0BEAAAA,Vibramycin 50 capsules (Pfizer Ltd),Vibramycin 50 capsules,capsule.oral
amp,324070004,2849711000001102,0501030I0BEAEAA,Vibramycin Acne Pack 50mg capsules (Pfizer Ltd),Vibramycin Acne Pack 50mg capsules,capsule.oral
amp,324072007,2847211000001103,0501030I0BEADAE,Vibramycin-D 100mg dispersible tablets (Pfizer Ltd),Vibramycin-D 100mg dispersible tablets,suspension.oral
amp,324059006,2853611000001106,0501030I0BLAAAB,Vibrox 100mg capsules (Kent Pharmaceuticals Ltd),Vibrox 100mg capsules,capsule.oral
amp,36142611000001107,33656011000001109,0501050B0BHAAAE,Xetinin XL 500mg tablets (Morningside Healthcare Ltd),Xetinin XL 500mg tablets,tabletmodified-release.oral
amp,323868002,228011000001102,0501021K0BBAAAA,Zinnat 125mg tablets (GlaxoSmithKline UK Ltd),Zinnat 125mg tablets,tablet.oral
amp,323872003,238811000001105,0501021K0BBACAC,Zinnat 125mg/5ml oral suspension (GlaxoSmithKline UK Ltd),Zinnat 125mg/5ml oral suspension,suspension.oral
amp,323869005,211911000001100,0501021K0BBABAB,Zinnat 250mg tablets (GlaxoSmithKline UK Ltd),Zinnat 250mg tablets,tablet.oral
vmp,35368511000001109,35368511000001109,0501013B0AAAIAI,Amoxicillin 125mg/1.25ml oral suspension paediatric,Amoxicillin 125mg/1.25ml oral suspension paediatric,suspension.oral
vmp,323732002,323732002,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension,Amoxicillin 125mg/5ml oral suspension,suspension.oral
vmp,35901911000001104,35901911000001104,0501013B0AAASAS,Amoxicillin 125mg/5ml oral suspension sugar free,Amoxicillin 125mg/5ml oral suspension sugar free,suspension.oral
vmp,323509004,323509004,0501013B0AAAAAA,Amoxicillin 250mg capsules,Amoxicillin 250mg capsules,capsule.oral
vmp,323733007,323733007,0501013B0AAAKAK,Amoxicillin 250mg/5ml oral suspension,Amoxicillin 250mg/5ml oral suspension,suspension.oral
vmp,323740008,323740008,0501013B0AAATAT,Amoxicillin 250mg/5ml oral suspension sugar free,Amoxicillin 250mg/5ml oral suspension sugar free,suspension.oral
vmp,35902111000001107,35902111000001107,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free,Amoxicillin 3g oral powder sachets sugar free,suspension.oral
vmp,323510009,323510009,0501013B0AAABAB,Amoxicillin 500mg capsules,Amoxicillin 500mg capsules,capsule.oral
vmp,323792004,323792004,0501021A0AAABAB,Cefaclor 125mg/5ml oral suspension,Cefaclor 125mg/5ml oral suspension,suspension.oral
vmp,36134011000001105,36134011000001105,0501021A0AAAJAJ,Cefaclor 125mg/5ml oral suspension sugar free,Cefaclor 125mg/5ml oral suspension sugar free,suspension.oral
vmp,323791006,323791006,0501021A0AAAAAA,Cefaclor 250mg capsules,Cefaclor 250mg capsules,capsule.oral
vmp,323793009,323793009,0501021A0AAACAC,Cefaclor 250mg/5ml oral suspension,Cefaclor 250mg/5ml oral suspension,suspension.oral
vmp,36134111000001106,36134111000001106,0501021A0AAAKAK,Cefaclor 250mg/5ml oral suspension sugar free,Cefaclor 250mg/5ml oral suspension sugar free,suspension.oral
vmp,36134211000001100,36134211000001100,0501021A0AAAGAG,Cefaclor 375mg modified-release tablets,Cefaclor 375mg modified-release tablets,tabletmodified-release.oral
vmp,323795002,323795002,0501021A0AAAEAE,Cefaclor 500mg capsules,Cefaclor 500mg capsules,capsule.oral
vmp,323887008,323887008,0501021L0AAACAC,Cefalexin 125mg/5ml oral suspension,Cefalexin 125mg/5ml oral suspension,suspension.oral
vmp,4865011000001104,4865011000001104,0501021L0AAANAN,Cefalexin 125mg/5ml oral suspension sugar free,Cefalexin 125mg/5ml oral suspension sugar free,suspension.oral
vmp,323883007,323883007,0501021L0AAAAAA,Cefalexin 250mg capsules,Cefalexin 250mg capsules,capsule.oral
vmp,323885000,323885000,0501021L0AAAGAG,Cefalexin 250mg tablets,Cefalexin 250mg tablets,tablet.oral
vmp,323888003,323888003,0501021L0AAADAD,Cefalexin 250mg/5ml oral suspension,Cefalexin 250mg/5ml oral suspension,suspension.oral
vmp,4515811000001108,4515811000001108,0501021L0AAAPAP,Cefalexin 250mg/5ml oral suspension sugar free,Cefalexin 250mg/5ml oral suspension sugar free,suspension.oral
vmp,323884001,323884001,0501021L0AAABAB,Cefalexin 500mg capsules,Cefalexin 500mg capsules,capsule.oral
vmp,323886004,323886004,0501021L0AAAHAH,Cefalexin 500mg tablets,Cefalexin 500mg tablets,tablet.oral
vmp,36134311000001108,36134311000001108,0501021L0AAAEAE,Cefalexin 500mg/5ml oral suspension,Cefalexin 500mg/5ml oral suspension,suspension.oral
vmp,323982001,323982001,0501021F0AAAAAA,Cefpodoxime 100mg tablets,Cefpodoxime 100mg tablets,tablet.oral
vmp,323874002,323874002,0501021K0AAADAD,Cefuroxime 125mg granules sachets,Cefuroxime 125mg granules sachets,suspension.oral
vmp,323868002,323868002,0501021K0AAAAAA,Cefuroxime 125mg tablets,Cefuroxime 125mg tablets,tablet.oral
vmp,323872003,323872003,0501021K0AAACAC,Cefuroxime 125mg/5ml oral suspension,Cefuroxime 125mg/5ml oral suspension,suspension.oral
vmp,323869005,323869005,0501021K0AAABAB,Cefuroxime 250mg tablets,Cefuroxime 250mg tablets,tablet.oral
vmp,324600002,324600002,0501120L0AAAGAG,Ciprofloxacin 100mg tablets,Ciprofloxacin 100mg tablets,tablet.oral
vmp,324607004,324607004,0501120L0AAAAAA,Ciprofloxacin 250mg tablets,Ciprofloxacin 250mg tablets,tablet.oral
vmp,324602005,324602005,0501120L0AABGBG,Ciprofloxacin 250mg/5ml oral suspension,Ciprofloxacin 250mg/5ml oral suspension,suspension.oral
vmp,324606008,324606008,0501120L0AAAFAF,Ciprofloxacin 500mg tablets,Ciprofloxacin 500mg tablets,tablet.oral
vmp,12020511000001100,12020511000001100,0501120L0AAAQAQ,Ciprofloxacin 500mg/5ml oral suspension,Ciprofloxacin 500mg/5ml oral suspension,suspension.oral
vmp,324605007,324605007,0501120L0AAAJAJ,Ciprofloxacin 750mg tablets,Ciprofloxacin 750mg tablets,tablet.oral
vmp,9742311000001103,9742311000001103,0501050B0AAAKAK,Clarithromycin 125mg granules straws,Clarithromycin 125mg granules straws,suspension.oral
vmp,35368711000001104,35368711000001104,0501050B0AAABAB,Clarithromycin 125mg/5ml oral suspension,Clarithromycin 125mg/5ml oral suspension,suspension.oral
vmp,324248006,324248006,0501050B0AAAFAF,Clarithromycin 250mg granules sachets,Clarithromycin 250mg granules sachets,suspension.oral
vmp,324238009,324238009,0501050B0AAAAAA,Clarithromycin 250mg tablets,Clarithromycin 250mg tablets,tablet.oral
vmp,37083211000001101,37083211000001101,0501050B0AAAHAH,Clarithromycin 250mg/5ml oral suspension,Clarithromycin 250mg/5ml oral suspension,suspension.oral
vmp,36142611000001107,36142611000001107,0501050B0AAAEAE,Clarithromycin 500mg modified-release tablets,Clarithromycin 500mg modified-release tablets,tabletmodified-release.oral
vmp,324244008,324244008,0501050B0AAADAD,Clarithromycin 500mg tablets,Clarithromycin 500mg tablets,tablet.oral
vmp,7322211000001104,7322211000001104,0501013K0AAAHAH,Co-amoxiclav 125mg/31mg/5ml oral suspension,Co-amoxiclav 125mg/31mg/5ml oral suspension,suspension.oral
vmp,36565811000001104,36565811000001104,0501013K0AAADAD,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,suspension.oral
vmp,323564007,323564007,0501013K0AAABAB,Co-amoxiclav 250mg/125mg dispersible tablets sugar free,Co-amoxiclav 250mg/125mg dispersible tablets sugar free,suspension.oral
vmp,323563001,323563001,0501013K0AAAAAA,Co-amoxiclav 250mg/125mg tablets,Co-amoxiclav 250mg/125mg tablets,tablet.oral
vmp,7322311000001107,7322311000001107,0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension,Co-amoxiclav 250mg/62mg/5ml oral suspension,suspension.oral
vmp,37083611000001104,37083611000001104,0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,suspension.oral
vmp,37083711000001108,37083711000001108,0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,suspension.oral
vmp,323539009,323539009,0501013K0AAAJAJ,Co-amoxiclav 500mg/125mg tablets,Co-amoxiclav 500mg/125mg tablets,tablet.oral
vmp,392259005,392259005,0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets,Co-amoxiclav 875mg/125mg tablets,tablet.oral
vmp,324049005,324049005,0501030F0AAAAAA,Demeclocycline 150mg capsules,Demeclocycline 150mg capsules,capsule.oral
vmp,371595007,371595007,0501030F0AAAIAI,Demeclocycline 150mg tablets,Demeclocycline 150mg tablets,tablet.oral
vmp,11713311000001109,11713311000001109,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral solution,Demeclocycline 150mg/5ml oral liquid,solution.oral
vmp,11713411000001102,11713411000001102,0501030F0AAAGAG,Demeclocycline 150mg/5ml oral suspension,Demeclocycline 150mg/5ml oral liquid,suspension.oral
vmp,324059006,324059006,0501030I0AAABAB,Doxycycline 100mg capsules,Doxycycline 100mg capsules,capsule.oral
vmp,324072007,324072007,0501030I0AAAEAE,Doxycycline 100mg dispersible tablets sugar free,Doxycycline 100mg dispersible tablets sugar free,suspension.oral
